,GP,circuit,location,country,lap,position,lap_time_ms,code,name,lap_time
204,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,29,3,82253.0,VER,Max Verstappen,00:01:22.253000
205,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,30,3,82293.0,VER,Max Verstappen,00:01:22.293000
206,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,31,3,82478.0,VER,Max Verstappen,00:01:22.478000
207,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,32,3,82342.0,VER,Max Verstappen,00:01:22.342000
208,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,33,3,82341.0,VER,Max Verstappen,00:01:22.341000
209,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,34,3,81934.0,VER,Max Verstappen,00:01:21.934000
210,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,35,3,112343.0,VER,Max Verstappen,00:01:52.343000
211,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,36,4,103759.0,VER,Max Verstappen,00:01:43.759000
212,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,37,3,82033.0,VER,Max Verstappen,00:01:22.033000
213,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,38,3,81664.0,VER,Max Verstappen,00:01:21.664000
214,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,39,3,81680.0,VER,Max Verstappen,00:01:21.680000
215,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,40,3,81649.0,VER,Max Verstappen,00:01:21.649000
216,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,41,3,82045.0,VER,Max Verstappen,00:01:22.045000
217,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,42,3,81653.0,VER,Max Verstappen,00:01:21.653000
218,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,43,3,81951.0,VER,Max Verstappen,00:01:21.951000
219,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,44,3,81878.0,VER,Max Verstappen,00:01:21.878000
220,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,45,3,81187.0,VER,Max Verstappen,00:01:21.187000
221,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,46,3,81287.0,VER,Max Verstappen,00:01:21.287000
222,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,47,3,81510.0,VER,Max Verstappen,00:01:21.510000
223,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,48,3,81471.0,VER,Max Verstappen,00:01:21.471000
224,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,49,3,81362.0,VER,Max Verstappen,00:01:21.362000
225,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,50,3,82015.0,VER,Max Verstappen,00:01:22.015000
226,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,51,2,81658.0,VER,Max Verstappen,00:01:21.658000
227,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,52,2,81112.0,VER,Max Verstappen,00:01:21.112000
228,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,53,2,81028.0,VER,Max Verstappen,00:01:21.028000
229,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,54,2,81711.0,VER,Max Verstappen,00:01:21.711000
230,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,55,2,81457.0,VER,Max Verstappen,00:01:21.457000
231,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,56,2,81437.0,VER,Max Verstappen,00:01:21.437000
232,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,57,2,81240.0,VER,Max Verstappen,00:01:21.240000
233,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,58,2,81088.0,VER,Max Verstappen,00:01:21.088000
234,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,59,2,81179.0,VER,Max Verstappen,00:01:21.179000
235,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,60,2,81152.0,VER,Max Verstappen,00:01:21.152000
236,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,61,2,80990.0,VER,Max Verstappen,00:01:20.990000
237,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,62,2,80695.0,VER,Max Verstappen,00:01:20.695000
238,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,63,2,81237.0,VER,Max Verstappen,00:01:21.237000
239,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,64,2,111590.0,VER,Max Verstappen,00:01:51.590000
240,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,65,2,104915.0,VER,Max Verstappen,00:01:44.915000
241,Portuguese Grand Prix,Autódromo Internacional do Algarve,Portimão,Portugal,66,2,79849.0,VER,Max Verstappen,00:01:19.849000
242,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,1,1,86190.0,VER,Max Verstappen,00:01:26.190000
243,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,2,1,83561.0,VER,Max Verstappen,00:01:23.561000
244,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,3,1,83250.0,VER,Max Verstappen,00:01:23.250000
245,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,4,1,83209.0,VER,Max Verstappen,00:01:23.209000
246,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,5,1,83206.0,VER,Max Verstappen,00:01:23.206000
247,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,6,1,83227.0,VER,Max Verstappen,00:01:23.227000
248,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,7,1,83090.0,VER,Max Verstappen,00:01:23.090000
249,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,8,1,85483.0,VER,Max Verstappen,00:01:25.483000
250,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,9,1,134880.0,VER,Max Verstappen,00:02:14.880000
251,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,10,1,139896.0,VER,Max Verstappen,00:02:19.896000
252,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,11,1,83251.0,VER,Max Verstappen,00:01:23.251000
253,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,12,1,83297.0,VER,Max Verstappen,00:01:23.297000
254,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,13,1,83009.0,VER,Max Verstappen,00:01:23.009000
255,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,14,1,83155.0,VER,Max Verstappen,00:01:23.155000
256,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,15,1,83152.0,VER,Max Verstappen,00:01:23.152000
257,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,16,1,83515.0,VER,Max Verstappen,00:01:23.515000
258,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,17,1,83263.0,VER,Max Verstappen,00:01:23.263000
259,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,18,1,83289.0,VER,Max Verstappen,00:01:23.289000
260,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,19,1,83317.0,VER,Max Verstappen,00:01:23.317000
261,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,20,1,83362.0,VER,Max Verstappen,00:01:23.362000
262,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,21,1,83460.0,VER,Max Verstappen,00:01:23.460000
263,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,22,1,83513.0,VER,Max Verstappen,00:01:23.513000
264,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,23,1,83729.0,VER,Max Verstappen,00:01:23.729000
265,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,24,2,111603.0,VER,Max Verstappen,00:01:51.603000
266,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,25,3,101545.0,VER,Max Verstappen,00:01:41.545000
267,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,26,3,81411.0,VER,Max Verstappen,00:01:21.411000
268,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,27,3,82171.0,VER,Max Verstappen,00:01:22.171000
269,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,28,2,82258.0,VER,Max Verstappen,00:01:22.258000
270,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,29,1,82446.0,VER,Max Verstappen,00:01:22.446000
271,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,30,1,82621.0,VER,Max Verstappen,00:01:22.621000
272,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,31,1,82714.0,VER,Max Verstappen,00:01:22.714000
273,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,32,1,82456.0,VER,Max Verstappen,00:01:22.456000
274,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,33,1,82131.0,VER,Max Verstappen,00:01:22.131000
275,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,34,1,81533.0,VER,Max Verstappen,00:01:21.533000
276,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,35,1,81571.0,VER,Max Verstappen,00:01:21.571000
277,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,36,1,81487.0,VER,Max Verstappen,00:01:21.487000
278,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,37,1,81872.0,VER,Max Verstappen,00:01:21.872000
279,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,38,1,81727.0,VER,Max Verstappen,00:01:21.727000
280,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,39,1,82084.0,VER,Max Verstappen,00:01:22.084000
281,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,40,1,81990.0,VER,Max Verstappen,00:01:21.990000
282,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,41,1,81717.0,VER,Max Verstappen,00:01:21.717000
283,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,42,1,82118.0,VER,Max Verstappen,00:01:22.118000
284,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,43,1,81632.0,VER,Max Verstappen,00:01:21.632000
285,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,44,1,81886.0,VER,Max Verstappen,00:01:21.886000
286,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,45,1,81987.0,VER,Max Verstappen,00:01:21.987000
287,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,46,1,82473.0,VER,Max Verstappen,00:01:22.473000
288,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,47,1,82589.0,VER,Max Verstappen,00:01:22.589000
289,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,48,1,83039.0,VER,Max Verstappen,00:01:23.039000
290,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,49,1,82924.0,VER,Max Verstappen,00:01:22.924000
291,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,50,1,82340.0,VER,Max Verstappen,00:01:22.340000
292,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,51,1,82513.0,VER,Max Verstappen,00:01:22.513000
293,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,52,1,82358.0,VER,Max Verstappen,00:01:22.358000
294,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,53,1,82168.0,VER,Max Verstappen,00:01:22.168000
295,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,54,1,82529.0,VER,Max Verstappen,00:01:22.529000
296,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,55,1,82664.0,VER,Max Verstappen,00:01:22.664000
297,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,56,1,82923.0,VER,Max Verstappen,00:01:22.923000
298,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,57,1,82554.0,VER,Max Verstappen,00:01:22.554000
299,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,58,1,82411.0,VER,Max Verstappen,00:01:22.411000
300,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,59,1,82546.0,VER,Max Verstappen,00:01:22.546000
301,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,60,2,110040.0,VER,Max Verstappen,00:01:50.040000
302,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,61,2,101338.0,VER,Max Verstappen,00:01:41.338000
303,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,62,2,78149.0,VER,Max Verstappen,00:01:18.149000
304,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,63,2,80216.0,VER,Max Verstappen,00:01:20.216000
305,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,64,2,79619.0,VER,Max Verstappen,00:01:19.619000
306,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,65,2,80146.0,VER,Max Verstappen,00:01:20.146000
307,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Montmeló,Spain,66,2,80875.0,VER,Max Verstappen,00:01:20.875000
308,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,1,1,81986.0,VER,Max Verstappen,00:01:21.986000
309,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,2,1,77480.0,VER,Max Verstappen,00:01:17.480000
310,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,3,1,77298.0,VER,Max Verstappen,00:01:17.298000
311,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,4,1,77237.0,VER,Max Verstappen,00:01:17.237000
312,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,5,1,76892.0,VER,Max Verstappen,00:01:16.892000
313,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,6,1,77147.0,VER,Max Verstappen,00:01:17.147000
314,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,7,1,76722.0,VER,Max Verstappen,00:01:16.722000
315,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,8,1,77120.0,VER,Max Verstappen,00:01:17.120000
316,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,9,1,76910.0,VER,Max Verstappen,00:01:16.910000
317,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,10,1,76944.0,VER,Max Verstappen,00:01:16.944000
318,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,11,1,76265.0,VER,Max Verstappen,00:01:16.265000
319,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,12,1,76339.0,VER,Max Verstappen,00:01:16.339000
320,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,13,1,75954.0,VER,Max Verstappen,00:01:15.954000
321,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,14,1,76305.0,VER,Max Verstappen,00:01:16.305000
322,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,15,1,75818.0,VER,Max Verstappen,00:01:15.818000
323,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,16,1,75760.0,VER,Max Verstappen,00:01:15.760000
324,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,17,1,75990.0,VER,Max Verstappen,00:01:15.990000
325,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,18,1,75917.0,VER,Max Verstappen,00:01:15.917000
326,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,19,1,75655.0,VER,Max Verstappen,00:01:15.655000
327,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,20,1,76084.0,VER,Max Verstappen,00:01:16.084000
328,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,21,1,76184.0,VER,Max Verstappen,00:01:16.184000
329,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,22,1,76144.0,VER,Max Verstappen,00:01:16.144000
330,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,23,1,76272.0,VER,Max Verstappen,00:01:16.272000
331,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,24,1,76244.0,VER,Max Verstappen,00:01:16.244000
332,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,25,1,76531.0,VER,Max Verstappen,00:01:16.531000
333,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,26,1,76322.0,VER,Max Verstappen,00:01:16.322000
334,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,27,1,76000.0,VER,Max Verstappen,00:01:16
335,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,28,1,75981.0,VER,Max Verstappen,00:01:15.981000
336,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,29,1,76551.0,VER,Max Verstappen,00:01:16.551000
337,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,30,1,76582.0,VER,Max Verstappen,00:01:16.582000
338,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,31,1,75167.0,VER,Max Verstappen,00:01:15.167000
339,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,32,1,75889.0,VER,Max Verstappen,00:01:15.889000
340,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,33,1,75827.0,VER,Max Verstappen,00:01:15.827000
341,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,34,1,116085.0,VER,Max Verstappen,00:01:56.085000
342,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,35,1,80639.0,VER,Max Verstappen,00:01:20.639000
343,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,36,1,75494.0,VER,Max Verstappen,00:01:15.494000
344,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,37,1,75861.0,VER,Max Verstappen,00:01:15.861000
345,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,38,1,76438.0,VER,Max Verstappen,00:01:16.438000
346,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,39,1,76535.0,VER,Max Verstappen,00:01:16.535000
347,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,40,1,75881.0,VER,Max Verstappen,00:01:15.881000
348,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,41,1,75468.0,VER,Max Verstappen,00:01:15.468000
349,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,42,1,75581.0,VER,Max Verstappen,00:01:15.581000
350,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,43,1,75624.0,VER,Max Verstappen,00:01:15.624000
351,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,44,1,74993.0,VER,Max Verstappen,00:01:14.993000
352,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,45,1,74930.0,VER,Max Verstappen,00:01:14.930000
353,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,46,1,75502.0,VER,Max Verstappen,00:01:15.502000
354,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,47,1,75494.0,VER,Max Verstappen,00:01:15.494000
355,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,48,1,74851.0,VER,Max Verstappen,00:01:14.851000
356,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,49,1,75186.0,VER,Max Verstappen,00:01:15.186000
357,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,50,1,74714.0,VER,Max Verstappen,00:01:14.714000
358,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,51,1,74950.0,VER,Max Verstappen,00:01:14.950000
359,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,52,1,74853.0,VER,Max Verstappen,00:01:14.853000
360,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,53,1,74745.0,VER,Max Verstappen,00:01:14.745000
361,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,54,1,74967.0,VER,Max Verstappen,00:01:14.967000
362,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,55,1,74783.0,VER,Max Verstappen,00:01:14.783000
363,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,56,1,74799.0,VER,Max Verstappen,00:01:14.799000
364,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,57,1,74762.0,VER,Max Verstappen,00:01:14.762000
365,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,58,1,74649.0,VER,Max Verstappen,00:01:14.649000
366,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,59,1,75092.0,VER,Max Verstappen,00:01:15.092000
367,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,60,1,75370.0,VER,Max Verstappen,00:01:15.370000
368,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,61,1,75557.0,VER,Max Verstappen,00:01:15.557000
369,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,62,1,75455.0,VER,Max Verstappen,00:01:15.455000
370,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,63,1,75014.0,VER,Max Verstappen,00:01:15.014000
371,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,64,1,75473.0,VER,Max Verstappen,00:01:15.473000
372,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,65,1,75356.0,VER,Max Verstappen,00:01:15.356000
373,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,66,1,75301.0,VER,Max Verstappen,00:01:15.301000
374,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,67,1,75035.0,VER,Max Verstappen,00:01:15.035000
375,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,68,1,74843.0,VER,Max Verstappen,00:01:14.843000
376,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,69,1,74836.0,VER,Max Verstappen,00:01:14.836000
377,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,70,1,75321.0,VER,Max Verstappen,00:01:15.321000
378,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,71,1,75237.0,VER,Max Verstappen,00:01:15.237000
379,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,72,1,74942.0,VER,Max Verstappen,00:01:14.942000
380,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,73,1,75316.0,VER,Max Verstappen,00:01:15.316000
381,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,74,1,75515.0,VER,Max Verstappen,00:01:15.515000
382,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,75,1,74909.0,VER,Max Verstappen,00:01:14.909000
383,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,76,1,75331.0,VER,Max Verstappen,00:01:15.331000
384,Monaco Grand Prix,Circuit de Monaco,Monte-Carlo,Monaco,77,1,76533.0,VER,Max Verstappen,00:01:16.533000
